"Año","Municipio","Tipo de delito","Suma de total","cada 1000"
2015,"Calnali","Despojo",1,0.0619195046439628
2015,"Calnali","Electorales",0,0
2015,"Calnali","Evasión de presos",0,0
2015,"Calnali","Extorsión",0,0
2015,"Calnali","Falsedad",0,0
2015,"Calnali","Falsificación",0,0
2015,"Calnali","Feminicidio",0,0
2015,"Calnali","Fraude",0,0
2015,"Calnali","Homicidio",1,0.0619195046439628
2015,"Calnali","Hostigamiento sexual",0,0
2015,"Calnali","Incesto",0,0
2015,"Calnali","Incumplimiento de obligaciones de asistencia familiar",1,0.0619195046439628
2015,"Calnali","Lesiones",1,0.0619195046439628
2015,"Calnali","Narcomenudeo",0,0
2015,"Calnali","Otros delitos contra el patrimonio",0,0
2015,"Calnali","Otros delitos contra la familia",0,0
2015,"Calnali","Otros delitos contra la sociedad",0,0
2015,"Calnali","Otros delitos del Fuero Común",2,0.123839009287926
2015,"Calnali","Otros delitos que atentan contra la libertad personal",1,0.0619195046439628
2015,"Calnali","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2015,"Calnali","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2015,"Calnali","Rapto",0,0
2015,"Calnali","Robo",4,0.247678018575851
2015,"Calnali","Secuestro",0,0
2015,"Calnali","Tráfico de menores",0,0
2015,"Calnali","Trata de personas",0,0
2015,"Calnali","Violación equiparada",0,0
2015,"Calnali","Violación simple",1,0.0619195046439628
2015,"Calnali","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2015,"Calnali","Violencia familiar",2,0.123839009287926
2015,"Cardonal","Aborto",1,0.0514641552158921
2015,"Cardonal","Abuso de confianza",0,0
2015,"Cardonal","Abuso sexual",0,0
2015,"Cardonal","Acoso sexual",0,0
2015,"Cardonal","Allanamiento de morada",0,0
2015,"Cardonal","Amenazas",7,0.360249086511245
2015,"Cardonal","Contra el medio ambiente",0,0
2015,"Cardonal","Corrupción de menores",0,0
2015,"Cardonal","Daño a la propiedad",4,0.205856620863569
2015,"Cardonal","Delitos cometidos por servidores públicos",0,0
2015,"Cardonal","Despojo",0,0
2015,"Cardonal","Electorales",0,0
2015,"Cardonal","Evasión de presos",0,0
2015,"Cardonal","Extorsión",0,0
2015,"Cardonal","Falsedad",0,0
2015,"Cardonal","Falsificación",0,0
2015,"Cardonal","Feminicidio",0,0
2015,"Cardonal","Fraude",2,0.102928310431784
2015,"Cardonal","Homicidio",2,0.102928310431784
2015,"Cardonal","Hostigamiento sexual",0,0
2015,"Cardonal","Incesto",0,0
2015,"Cardonal","Incumplimiento de obligaciones de asistencia familiar",7,0.360249086511245
2015,"Cardonal","Lesiones",15,0.771962328238382
2015,"Cardonal","Narcomenudeo",0,0
2015,"Cardonal","Otros delitos contra el patrimonio",0,0
2015,"Cardonal","Otros delitos contra la familia",0,0
2015,"Cardonal","Otros delitos contra la sociedad",0,0
2015,"Cardonal","Otros delitos del Fuero Común",4,0.205856620863569
2015,"Cardonal","Otros delitos que atentan contra la libertad personal",5,0.257320776079461
2015,"Cardonal","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2015,"Cardonal","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2015,"Cardonal","Rapto",0,0
2015,"Cardonal","Robo",12,0.617569862590706
2015,"Cardonal","Secuestro",0,0
2015,"Cardonal","Tráfico de menores",0,0
2015,"Cardonal","Trata de personas",0,0
2015,"Cardonal","Violación equiparada",0,0
2015,"Cardonal","Violación simple",0,0
2015,"Cardonal","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2015,"Cardonal","Violencia familiar",5,0.257320776079461
2015,"Chapantongo","Aborto",0,0
2015,"Chapantongo","Abuso de confianza",0,0
2015,"Chapantongo","Abuso sexual",1,0.0771188401326444
2015,"Chapantongo","Acoso sexual",0,0
2015,"Chapantongo","Allanamiento de morada",0,0
2015,"Chapantongo","Amenazas",7,0.539831880928511
2015,"Chapantongo","Contra el medio ambiente",0,0
2015,"Chapantongo","Corrupción de menores",0,0
2015,"Chapantongo","Daño a la propiedad",0,0
2015,"Chapantongo","Delitos cometidos por servidores públicos",0,0
2015,"Chapantongo","Despojo",5,0.385594200663222
2015,"Chapantongo","Electorales",0,0
2015,"Chapantongo","Evasión de presos",0,0
2015,"Chapantongo","Extorsión",0,0
2015,"Chapantongo","Falsedad",0,0
2015,"Chapantongo","Falsificación",0,0
2015,"Chapantongo","Feminicidio",0,0
2015,"Chapantongo","Fraude",0,0
2015,"Chapantongo","Homicidio",2,0.154237680265289
2015,"Chapantongo","Hostigamiento sexual",0,0
2015,"Chapantongo","Incesto",0,0
2015,"Chapantongo","Incumplimiento de obligaciones de asistencia familiar",1,0.0771188401326444
2015,"Chapantongo","Lesiones",6,0.462713040795866
2015,"Chapantongo","Narcomenudeo",0,0
2015,"Chapantongo","Otros delitos contra el patrimonio",0,0
2015,"Chapantongo","Otros delitos contra la familia",0,0
2015,"Chapantongo","Otros delitos contra la sociedad",0,0
2015,"Chapantongo","Otros delitos del Fuero Común",1,0.0771188401326444
2015,"Chapantongo","Otros delitos que atentan contra la libertad personal",1,0.0771188401326444
2015,"Chapantongo","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2015,"Chapantongo","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2015,"Chapantongo","Rapto",0,0
2015,"Chapantongo","Robo",17,1.31102028225495
2015,"Chapantongo","Secuestro",1,0.0771188401326444
2015,"Chapantongo","Tráfico de menores",0,0
2015,"Chapantongo","Trata de personas",0,0
2015,"Chapantongo","Violación equiparada",0,0
2015,"Chapantongo","Violación simple",0,0
2015,"Chapantongo","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2015,"Chapantongo","Violencia familiar",5,0.385594200663222
2015,"Chapulhuacán","Aborto",0,0
2015,"Chapulhuacán","Abuso de confianza",0,0
2015,"Chapulhuacán","Abuso sexual",0,0
2015,"Chapulhuacán","Acoso sexual",0,0
2015,"Chapulhuacán","Allanamiento de morada",0,0
2015,"Chapulhuacán","Amenazas",4,0.174649609221499
2015,"Chapulhuacán","Contra el medio ambiente",0,0
2015,"Chapulhuacán","Corrupción de menores",0,0
2015,"Chapulhuacán","Daño a la propiedad",6,0.261974413832249
2015,"Chapulhuacán","Delitos cometidos por servidores públicos",0,0
2015,"Chapulhuacán","Despojo",0,0
2015,"Chapulhuacán","Electorales",0,0
2015,"Chapulhuacán","Evasión de presos",0,0
2015,"Chapulhuacán","Extorsión",0,0
2015,"Chapulhuacán","Falsedad",0,0
2015,"Chapulhuacán","Falsificación",0,0
2015,"Chapulhuacán","Feminicidio",0,0
2015,"Chapulhuacán","Fraude",1,0.0436624023053748
2015,"Chapulhuacán","Homicidio",7,0.305636816137624
2015,"Chapulhuacán","Hostigamiento sexual",0,0
2015,"Chapulhuacán","Incesto",0,0
2015,"Chapulhuacán","Incumplimiento de obligaciones de asistencia familiar",0,0
2015,"Chapulhuacán","Lesiones",7,0.305636816137624
2015,"Chapulhuacán","Narcomenudeo",0,0
2015,"Chapulhuacán","Otros delitos contra el patrimonio",0,0
2015,"Chapulhuacán","Otros delitos contra la familia",0,0
2015,"Chapulhuacán","Otros delitos contra la sociedad",0,0
2015,"Chapulhuacán","Otros delitos del Fuero Común",3,0.130987206916125
2015,"Chapulhuacán","Otros delitos que atentan contra la libertad personal",1,0.0436624023053748
2015,"Chapulhuacán","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2015,"Chapulhuacán","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0436624023053748
2015,"Chapulhuacán","Rapto",0,0
2015,"Chapulhuacán","Robo",8,0.349299218442999
2015,"Chapulhuacán","Secuestro",0,0
2015,"Chapulhuacán","Tráfico de menores",0,0
2015,"Chapulhuacán","Trata de personas",0,0
2015,"Chapulhuacán","Violación equiparada",0,0
2015,"Chapulhuacán","Violación simple",1,0.0436624023053748
2015,"Chapulhuacán","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2015,"Chapulhuacán","Violencia familiar",0,0
2015,"Chilcuautla","Aborto",1,0.0528848696387963
2015,"Chilcuautla","Abuso de confianza",2,0.105769739277593
2015,"Chilcuautla","Abuso sexual",0,0
2015,"Chilcuautla","Acoso sexual",0,0
2015,"Chilcuautla","Allanamiento de morada",1,0.0528848696387963
2015,"Chilcuautla","Amenazas",9,0.475963826749167
2015,"Chilcuautla","Contra el medio ambiente",0,0
2015,"Chilcuautla","Corrupción de menores",0,0
2015,"Chilcuautla","Daño a la propiedad",5,0.264424348193982
2015,"Chilcuautla","Delitos cometidos por servidores públicos",0,0
2015,"Chilcuautla","Despojo",3,0.158654608916389
2015,"Chilcuautla","Electorales",0,0
2015,"Chilcuautla","Evasión de presos",0,0
2015,"Chilcuautla","Extorsión",0,0
2015,"Chilcuautla","Falsedad",0,0
2015,"Chilcuautla","Falsificación",0,0
2015,"Chilcuautla","Feminicidio",0,0
2015,"Chilcuautla","Fraude",0,0
2015,"Chilcuautla","Homicidio",0,0
2015,"Chilcuautla","Hostigamiento sexual",0,0
2015,"Chilcuautla","Incesto",0,0
2015,"Chilcuautla","Incumplimiento de obligaciones de asistencia familiar",0,0
2015,"Chilcuautla","Lesiones",9,0.475963826749167
2015,"Chilcuautla","Narcomenudeo",0,0
2015,"Chilcuautla","Otros delitos contra el patrimonio",0,0
2015,"Chilcuautla","Otros delitos contra la familia",0,0
2015,"Chilcuautla","Otros delitos contra la sociedad",0,0
2015,"Chilcuautla","Otros delitos del Fuero Común",4,0.211539478555185
2015,"Chilcuautla","Otros delitos que atentan contra la libertad personal",2,0.105769739277593
2015,"Chilcuautla","Otros delitos que atentan contra la libertad y la seguridad sexual",2,0.105769739277593
2015,"Chilcuautla","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2015,"Chilcuautla","Rapto",0,0
2015,"Chilcuautla","Robo",14,0.740388174943149
2015,"Chilcuautla","Secuestro",0,0
2015,"Chilcuautla","Tráfico de menores",0,0
2015,"Chilcuautla","Trata de personas",0,0
2015,"Chilcuautla","Violación equiparada",0,0
2015,"Chilcuautla","Violación simple",4,0.211539478555185
2015,"Chilcuautla","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2015,"Chilcuautla","Violencia familiar",5,0.264424348193982
2015,"Cuautepec de Hinojosa","Aborto",0,0
2015,"Cuautepec de Hinojosa","Abuso de confianza",1,0.0165505370649278
2015,"Cuautepec de Hinojosa","Abuso sexual",3,0.0496516111947833
2015,"Cuautepec de Hinojosa","Acoso sexual",1,0.0165505370649278
2015,"Cuautepec de Hinojosa","Allanamiento de morada",0,0
2015,"Cuautepec de Hinojosa","Amenazas",19,0.314460204233627
2015,"Cuautepec de Hinojosa","Contra el medio ambiente",0,0
2015,"Cuautepec de Hinojosa","Corrupción de menores",0,0
2015,"Cuautepec de Hinojosa","Daño a la propiedad",3,0.0496516111947833
2015,"Cuautepec de Hinojosa","Delitos cometidos por servidores públicos",0,0
2015,"Cuautepec de Hinojosa","Despojo",7,0.115853759454494
2015,"Cuautepec de Hinojosa","Electorales",0,0
2015,"Cuautepec de Hinojosa","Evasión de presos",0,0
2015,"Cuautepec de Hinojosa","Extorsión",0,0
2015,"Cuautepec de Hinojosa","Falsedad",0,0
2015,"Cuautepec de Hinojosa","Falsificación",0,0
2015,"Cuautepec de Hinojosa","Feminicidio",0,0
2015,"Cuautepec de Hinojosa","Fraude",6,0.0993032223895665
2015,"Cuautepec de Hinojosa","Homicidio",6,0.0993032223895665
2015,"Cuautepec de Hinojosa","Hostigamiento sexual",1,0.0165505370649278
2015,"Cuautepec de Hinojosa","Incesto",0,0
2015,"Cuautepec de Hinojosa","Incumplimiento de obligaciones de asistencia familiar",14,0.231707518908989
2015,"Cuautepec de Hinojosa","Lesiones",36,0.595819334337399
2015,"Cuautepec de Hinojosa","Narcomenudeo",3,0.0496516111947833
2015,"Cuautepec de Hinojosa","Otros delitos contra el patrimonio",0,0
2015,"Cuautepec de Hinojosa","Otros delitos contra la familia",0,0
2015,"Cuautepec de Hinojosa","Otros delitos contra la sociedad",0,0
2015,"Cuautepec de Hinojosa","Otros delitos del Fuero Común",8,0.132404296519422
2015,"Cuautepec de Hinojosa","Otros delitos que atentan contra la libertad personal",4,0.066202148259711
2015,"Cuautepec de Hinojosa","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2015,"Cuautepec de Hinojosa","Otros delitos que atentan contra la vida y la integridad corporal",1,0.0165505370649278
2015,"Cuautepec de Hinojosa","Rapto",0,0
2015,"Cuautepec de Hinojosa","Robo",35,0.579268797272471
2015,"Cuautepec de Hinojosa","Secuestro",0,0
2015,"Cuautepec de Hinojosa","Tráfico de menores",0,0
2015,"Cuautepec de Hinojosa","Trata de personas",0,0
2015,"Cuautepec de Hinojosa","Violación equiparada",0,0
2015,"Cuautepec de Hinojosa","Violación simple",8,0.132404296519422
2015,"Cuautepec de Hinojosa","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2015,"Cuautepec de Hinojosa","Violencia familiar",14,0.231707518908989
2015,"El Arenal","Aborto",0,0
2015,"El Arenal","Abuso de confianza",4,0.20165355918532
2015,"El Arenal","Abuso sexual",0,0
2015,"El Arenal","Acoso sexual",0,0
2015,"El Arenal","Allanamiento de morada",0,0
2015,"El Arenal","Amenazas",10,0.504133897963299
2015,"El Arenal","Contra el medio ambiente",0,0
2015,"El Arenal","Corrupción de menores",0,0
2015,"El Arenal","Daño a la propiedad",8,0.403307118370639
2015,"El Arenal","Delitos cometidos por servidores públicos",0,0
2015,"El Arenal","Despojo",2,0.10082677959266
2015,"El Arenal","Electorales",0,0
2015,"El Arenal","Evasión de presos",0,0
2015,"El Arenal","Extorsión",0,0
2015,"El Arenal","Falsedad",0,0
2015,"El Arenal","Falsificación",0,0
2015,"El Arenal","Feminicidio",0,0
2015,"El Arenal","Fraude",0,0
2015,"El Arenal","Homicidio",4,0.20165355918532
2015,"El Arenal","Hostigamiento sexual",0,0
2015,"El Arenal","Incesto",0,0
2015,"El Arenal","Incumplimiento de obligaciones de asistencia familiar",2,0.10082677959266
2015,"El Arenal","Lesiones",14,0.705787457148619
2015,"El Arenal","Narcomenudeo",0,0
2015,"El Arenal","Otros delitos contra el patrimonio",0,0
2015,"El Arenal","Otros delitos contra la familia",0,0
2015,"El Arenal","Otros delitos contra la sociedad",0,0
2015,"El Arenal","Otros delitos del Fuero Común",3,0.15124016938899
2015,"El Arenal","Otros delitos que atentan contra la libertad personal",2,0.10082677959266
2015,"El Arenal","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2015,"El Arenal","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2015,"El Arenal","Rapto",0,0
2015,"El Arenal","Robo",32,1.61322847348256
2015,"El Arenal","Secuestro",0,0
2015,"El Arenal","Tráfico de menores",0,0
2015,"El Arenal","Trata de personas",0,0
2015,"El Arenal","Violación equiparada",0,0
2015,"El Arenal","Violación simple",1,0.0504133897963299
2015,"El Arenal","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2015,"El Arenal","Violencia familiar",7,0.352893728574309
2015,"Eloxochitlán","Aborto",0,0
2015,"Eloxochitlán","Abuso de confianza",0,0
2015,"Eloxochitlán","Abuso sexual",0,0
2015,"Eloxochitlán","Acoso sexual",0,0
2015,"Eloxochitlán","Allanamiento de morada",0,0
2015,"Eloxochitlán","Amenazas",2,0.771307365985345
2015,"Eloxochitlán","Contra el medio ambiente",0,0
2015,"Eloxochitlán","Corrupción de menores",0,0
2015,"Eloxochitlán","Daño a la propiedad",3,1.15696104897802
2015,"Eloxochitlán","Delitos cometidos por servidores públicos",0,0
2015,"Eloxochitlán","Despojo",0,0
2015,"Eloxochitlán","Electorales",0,0
2015,"Eloxochitlán","Evasión de presos",0,0
2015,"Eloxochitlán","Extorsión",0,0
2015,"Eloxochitlán","Falsedad",0,0
2015,"Eloxochitlán","Falsificación",0,0
2015,"Eloxochitlán","Feminicidio",0,0
2015,"Eloxochitlán","Fraude",0,0
2015,"Eloxochitlán","Homicidio",1,0.385653682992673
2015,"Eloxochitlán","Hostigamiento sexual",0,0
2015,"Eloxochitlán","Incesto",0,0
2015,"Eloxochitlán","Incumplimiento de obligaciones de asistencia familiar",1,0.385653682992673
2015,"Eloxochitlán","Lesiones",1,0.385653682992673
2015,"Eloxochitlán","Narcomenudeo",0,0
2015,"Eloxochitlán","Otros delitos contra el patrimonio",0,0
2015,"Eloxochitlán","Otros delitos contra la familia",0,0
2015,"Eloxochitlán","Otros delitos contra la sociedad",0,0
2015,"Eloxochitlán","Otros delitos del Fuero Común",2,0.771307365985345
2015,"Eloxochitlán","Otros delitos que atentan contra la libertad personal",0,0
2015,"Eloxochitlán","Otros delitos que atentan contra la libertad y la seguridad sexual",0,0
2015,"Eloxochitlán","Otros delitos que atentan contra la vida y la integridad corporal",0,0
2015,"Eloxochitlán","Rapto",0,0
2015,"Eloxochitlán","Robo",0,0
2015,"Eloxochitlán","Secuestro",0,0
2015,"Eloxochitlán","Tráfico de menores",0,0
2015,"Eloxochitlán","Trata de personas",0,0
2015,"Eloxochitlán","Violación equiparada",0,0
2015,"Eloxochitlán","Violación simple",0,0
2015,"Eloxochitlán","Violencia de género en todas sus modalidades distinta a la violencia familiar",0,0
2015,"Eloxochitlán","Violencia familiar",1,0.385653682992673
2015,"Emiliano Zapata","Aborto",0,0
2015,"Emiliano Zapata","Abuso de confianza",2,0.131795716639209
2015,"Emiliano Zapata","Abuso sexual",0,0
2015,"Emiliano Zapata","Acoso sexual",0,0
2015,"Emiliano Zapata","Allanamiento de morada",1,0.0658978583196046
2015,"Emiliano Zapata","Amenazas",6,0.395387149917628
2015,"Emiliano Zapata","Contra el medio ambiente",0,0
2015,"Emiliano Zapata","Corrupción de menores",0,0
2015,"Emiliano Zapata","Daño a la propiedad",5,0.329489291598023
2015,"Emiliano Zapata","Delitos cometidos por servidores públicos",0,0
2015,"Emiliano Zapata","Despojo",7,0.461285008237232
2015,"Emiliano Zapata","Electorales",0,0
2015,"Emiliano Zapata","Evasión de presos",0,0
2015,"Emiliano Zapata","Extorsión",0,0
2015,"Emiliano Zapata","Falsedad",0,0
2015,"Emiliano Zapata","Falsificación",0,0
2015,"Emiliano Zapata","Feminicidio",0,0
2015,"Emiliano Zapata","Fraude",3,0.197693574958814
2015,"Emiliano Zapata","Homicidio",4,0.263591433278418
2015,"Emiliano Zapata","Hostigamiento sexual",0,0
2015,"Emiliano Zapata","Incesto",0,0
2015,"Emiliano Zapata","Incumplimiento de obligaciones de asistencia familiar",7,0.461285008237232
2015,"Emiliano Zapata","Lesiones",19,1.25205930807249
2015,"Emiliano Zapata","Narcomenudeo",0,0
2015,"Emiliano Zapata","Otros delitos contra el patrimonio",0,0
2015,"Emiliano Zapata","Otros delitos contra la familia",0,0
2015,"Emiliano Zapata","Otros delitos contra la sociedad",0,0
2015,"Emiliano Zapata","Otros delitos del Fuero Común",7,0.461285008237232
